Source	Target
URXL 	 ASIL          
URXL 	 IL1DL         
URXL 	 IL2L          
URXL 	 OLQVL         
URXL 	 CEPDL         
URXL 	 BAGR          
URXL 	 URXL          
URXL 	 AUAL          
URXL 	 AIZL          
URXL 	 ADAL          
URXL 	 AIML          
URXL 	 RIAL          
URXL 	 RICL          
URXL 	 RIGL          
URXL 	 RIR           
URXL 	 RMGL          
URXL 	 AVJR          
URXL 	 AVAL          
URXL 	 AVBL          
URXL 	 AVDR          
URXL 	 AVEL          
URXL 	 HSNR          
URXR 	 ADFR          
URXR 	 ADLR          
URXR 	 AWBR          
URXR 	 OLQVR         
URXR 	 CEPDR         
URXR 	 ALMR          
URXR 	 AUAR          
URXR 	 ADAR          
URXR 	 AIMR          
URXR 	 RIAR          
URXR 	 RICR          
URXR 	 RIFR          
URXR 	 RIGR          
URXR 	 RIR           
URXR 	 RMGR          
URXR 	 URBR          
URXR 	 RIPR          
URXR 	 AVAR          
URXR 	 AVBL          
URXR 	 AVBR          
URXR 	 AVER          
URXR 	 RMDDL         
URXR 	 RMDR          
URXR 	 SIADL         
URXR 	 SIAVR         
URXR 	 SMBVR         
URYDL 	 IL1DL         
URYDL 	 OLQDL         
URYDL 	 OLLL          
URYDL 	 AIZL          
URYDL 	 RIBL          
URYDL 	 AVEL          
URYDL 	 AVER          
URYDL 	 RMDDR         
URYDL 	 RMDVL         
URYDL 	 SMDDL         
URYDL 	 SMDDR         
URYDR 	 AWCL          
URYDR 	 IL1DR         
URYDR 	 OLQDR         
URYDR 	 CEPDR         
URYDR 	 URXR          
URYDR 	 RIBR          
URYDR 	 AVBL          
URYDR 	 AVEL          
URYDR 	 AVER          
URYDR 	 RMDDL         
URYDR 	 RMDVR         
URYDR 	 RMED          
URYDR 	 SMDDL         
URYDR 	 SMDVR         
URYDR 	 dBWMR2        
URYVL 	 IL1VL         
URYVL 	 OLQVL         
URYVL 	 OLLL          
URYVL 	 OLLR          
URYVL 	 CEPVL         
URYVL 	 URXL          
URYVL 	 RIAL          
URYVL 	 RIBL          
URYVL 	 RIBR          
URYVL 	 RIH           
URYVL 	 RIS           
URYVL 	 AVJR          
URYVL 	 RID           
URYVL 	 AVBR          
URYVL 	 AVDR          
URYVL 	 AVEL          
URYVL 	 AVER          
URYVL 	 RMDDL         
URYVL 	 RMDVR         
URYVL 	 SIBVL         
URYVL 	 SIBVR         
URYVL 	 SMDVR         
URYVR 	 IL1VR         
URYVR 	 CEPVR         
URYVR 	 ADAR          
URYVR 	 RIAR          
URYVR 	 RIBR          
URYVR 	 AVL           
URYVR 	 AVAL          
URYVR 	 AVBL          
URYVR 	 AVEL          
URYVR 	 RMDDR         
URYVR 	 RMDL          
URYVR 	 RMDVL         
URYVR 	 SIBVL         
URYVR 	 SIBVR         
URYVR 	 SMBDR         
URYVR 	 SMDVL         
AQR 	 BAGL          
AQR 	 BAGR          
AQR 	 URXL          
AQR 	 RIAL          
AQR 	 RIAR          
AQR 	 RIGL          
AQR 	 RIR           
AQR 	 AVJL          
AQR 	 DVA           
AQR 	 PVPL          
AQR 	 PVPR          
AQR 	 PVCL          
AQR 	 PVCR          
AQR 	 AVAL          
AQR 	 AVAR          
AQR 	 AVBL          
AQR 	 AVBR          
AQR 	 AVDL          
AQR 	 AVDR          
PQR 	 PHBL          
PQR 	 AVG           
PQR 	 AVHL          
PQR 	 AVJR          
PQR 	 PVNL          
PQR 	 PVPR          
PQR 	 PVCL          
PQR 	 PVCR          
PQR 	 AVAL          
PQR 	 AVAR          
PQR 	 AVDL          
PQR 	 AVDR          
PQR 	 LUAR          
PQR 	 DA08          
PQR 	 DB07          
AUAL 	 ADFL          
AUAL 	 BAGR          
AUAL 	 URXL          
AUAL 	 AIBR          
AUAL 	 AIYL          
AUAL 	 AIZL          
AUAL 	 RIAL          
AUAL 	 RIBL          
AUAL 	 DVA           
AUAL 	 AVAL          
AUAL 	 AVDR          
AUAL 	 AVEL          
AUAR 	 BAGL          
AUAR 	 URXR          
AUAR 	 AIYR          
AUAR 	 AIZR          
AUAR 	 AINL          
AUAR 	 AINR          
AUAR 	 RIAR          
AUAR 	 RIBR          
AUAR 	 AVAR          
AUAR 	 AVER          
ADEL 	 IL1L          
ADEL 	 IL2L          
ADEL 	 OLLL          
ADEL 	 CEPDL         
ADEL 	 ALML          
ADEL 	 FLPL          
ADEL 	 BDUL          
ADEL 	 ADER          
ADEL 	 ADAL          
ADEL 	 RIAL          
ADEL 	 RIFL          
ADEL 	 RIGL          
ADEL 	 RIGR          
ADEL 	 RIH           
ADEL 	 RMGL          
ADEL 	 URBL          
ADEL 	 AVHL          
ADEL 	 AVL           
ADEL 	 AVAL          
ADEL 	 AVAR          
ADEL 	 AVDL          
ADEL 	 AVEL          
ADEL 	 RMDL          
ADEL 	 RMER          
ADEL 	 RMHL          
ADEL 	 RMHR          
ADEL 	 RIVL          
ADEL 	 RIVR          
ADEL 	 SAADR         
ADEL 	 SIADR         
ADEL 	 SIBVR         
ADEL 	 SMBDR         
ADEL 	 SMBVL         
ADEL 	 VB01          
ADER 	 ASIR          
ADER 	 IL1R          
ADER 	 IL2R          
ADER 	 OLLR          
ADER 	 CEPDR         
ADER 	 CEPVR         
ADER 	 ALNR          
ADER 	 FLPL          
ADER 	 FLPR          
ADER 	 URXR          
ADER 	 ADEL          
ADER 	 ADAR          
ADER 	 RIAR          
ADER 	 RIGL          
ADER 	 RIGR          
ADER 	 RMGR          
ADER 	 URBR          
ADER 	 AVJR          
ADER 	 AVAL          
ADER 	 AVAR          
ADER 	 AVDR          
ADER 	 AVER          
ADER 	 RMDL          
ADER 	 RMDR          
ADER 	 SMDVR         
ADER 	 dBWMR4        
PDEL 	 DVA           
PDER 	 PDEL          
PDER 	 DVA           
PDER 	 PVR           
PHAL 	 PHAR          
PHAL 	 PHBL          
PHAL 	 PHBR          
PHAL 	 AVFL          
PHAL 	 AVG           
PHAL 	 AVHL          
PHAL 	 AVHR          
PHAL 	 DVA           
PHAL 	 PVQL          
PHAL 	 AVDR          
PHAL 	 DA08          
PHAR 	 PHAL          
PHAR 	 PHBL          
PHAR 	 PHBR          
PHAR 	 AVG           
PHAR 	 AVHR          
PHAR 	 DVA           
PHAR 	 PVPL          
PHAR 	 PVQL          
PHAR 	 PVQR          
PHAR 	 PVT           
PHAR 	 AVDR          
PHAR 	 DA08          
PHBL 	 PHBR          
PHBL 	 AVG           
PHBL 	 PVNL          
PHBL 	 PVCL          
PHBL 	 AVAL          
PHBL 	 AVAR          
PHBL 	 AVDL          
PHBL 	 AVDR          
PHBL 	 DA08          
PHBL 	 AS11          
PHBL 	 VA12          
PHBL 	 hyp           
PHBR 	 PHBL          
PHBR 	 PHCR          
PHBR 	 PVCL          
PHBR 	 PVCR          
PHBR 	 AVAL          
PHBR 	 AVAR          
PHBR 	 AVDL          
PHBR 	 AVDR          
PHBR 	 VA12          
PHCL 	 PHCR          
PHCL 	 AVHR          
PHCL 	 DVA           
PHCL 	 PVQR          
PHCL 	 PVCL          
PHCL 	 AVAL          
PHCL 	 LUAL          
PHCL 	 DA09          
PHCL 	 VA12          
PHCR 	 PHAR          
PHCR 	 PHCL          
PHCR 	 AVHR          
PHCR 	 DVA           
PHCR 	 PVQR          
PHCR 	 PVCR          
PHCR 	 LUAR          
PHCR 	 DA09          
PHCR 	 VA12          
AIAL 	 ADFL          
AIAL 	 ADLL          
AIAL 	 ASEL          
AIAL 	 ASER          
AIAL 	 ASGL          
AIAL 	 ASHL          
AIAL 	 ASJL          
AIAL 	 ASKL          
AIAL 	 AWCL          
AIAL 	 AWCR          
AIAL 	 AIBL          
AIAL 	 AIZL          
AIAL 	 ADAL          
AIAL 	 AIML          
AIAL 	 RIFL          
AIAL 	 RIR           
AIAL 	 RMGL          
AIAL 	 PVQL          
AIAR 	 ADLR          
AIAR 	 ASER          
AIAR 	 ASGR          
AIAR 	 ASIR          
AIAR 	 AWAR          
AIAR 	 AWCL          
AIAR 	 AWCR          
AIAR 	 AIBR          
AIAR 	 AIZR          
AIAR 	 ADAR          
AIAR 	 RIFR          
AIBL 	 ASHL          
AIBL 	 ASHR          
AIBL 	 IL2DR         
AIBL 	 FLPL          
AIBL 	 AIBL          
AIBL 	 AIZR          
AIBL 	 RIBR          
AIBL 	 RIFL          
AIBL 	 RIGR          
AIBL 	 RMFR          
AIBL 	 AVAL          
AIBL 	 AVBL          
AIBL 	 AVEL          
AIBL 	 RIML          
AIBL 	 RIMR          
AIBL 	 SAADL         
AIBL 	 SAADR         
AIBL 	 SAAVL         
AIBL 	 SIADR         
AIBL 	 SIAVR         
AIBL 	 SIBDR         
AIBL 	 SMDDR         
AIBL 	 SMDVR         
AIBR 	 ADLR          
AIBR 	 AWCR          
AIBR 	 AQR           
AIBR 	 AUAL          
AIBR 	 AIAR          
AIBR 	 AIYR          
AIBR 	 RIAL          
AIBR 	 RIBL          
AIBR 	 RICR          
AIBR 	 RIGL          
AIBR 	 RMFL          
AIBR 	 DVA           
AIBR 	 AVAR          
AIBR 	 AVBR          
AIBR 	 AVEL          
AIBR 	 RIML          
AIBR 	 RIMR          
AIBR 	 SAADL         
AIBR 	 SAADR         
AIBR 	 SAAVR         
AIBR 	 SIADL         
AIBR 	 SIBVR         
AIBR 	 SMDDL         
AIBR 	 SMDVL         
AIBR 	 VB01          
AIYL 	 ASER          
AIYL 	 AWAL          
AIYL 	 AWCL          
AIYL 	 AWCR          
AIYL 	 AFDL          
AIYL 	 AIBL          
AIYL 	 AIZL          
AIYL 	 RIAL          
AIYL 	 RIBL          
AIYL 	 RIH           
AIYL 	 RIR           
AIYL 	 HSNR          
AIYR 	 ADFR          
AIYR 	 ASEL          
AIYR 	 ASER          
AIYR 	 ASGR          
AIYR 	 AWAR          
AIYR 	 AWBR          
AIYR 	 AFDR          
AIYR 	 BAGR          
AIYR 	 AIYL          
AIYR 	 AIZR          
AIYR 	 AINL          
AIYR 	 RIAR          
AIYR 	 RIBR          
AIYR 	 RIVR          
AIZL 	 ADFL          
AIZL 	 ASEL          
AIZL 	 AWCR          
AIZL 	 AFDL          
AIZL 	 URYDL         
AIZL 	 AIAL          
AIZL 	 AIBL          
AIZL 	 AIBR          
AIZL 	 RIAL          
AIZL 	 RICR          
AIZL 	 RIGL          
AIZL 	 AVKR          
AIZL 	 DVA           
AIZL 	 AVEL          
AIZL 	 AVER          
AIZL 	 RIML          
AIZL 	 SMBDL         
AIZL 	 SMBVL         
AIZL 	 SMDVL         
AIZL 	 VB02          
AIZL 	 vBWML7        
AIZR 	 ADFR          
AIZR 	 ASER          
AIZR 	 AWAR          
AIZR 	 AWCR          
AIZR 	 AIAR          
AIZR 	 AIBL          
AIZR 	 AIBR          
AIZR 	 RIAR          
AIZR 	 DVA           
AIZR 	 AVEL          
AIZR 	 AVER          
AIZR 	 RIMR          
AIZR 	 SIADR         
AIZR 	 SMBDR         
AIZR 	 SMBVR         
AIZR 	 SMDDR         
ADAL 	 ADLL          
ADAL 	 URXL          
ADAL 	 AIAL          
ADAL 	 AIBL          
ADAL 	 AIBR          
ADAL 	 ADAL          
ADAL 	 RICL          
ADAL 	 RICR          
ADAL 	 RIPL          
ADAL 	 AVJR          
ADAL 	 PVPL          
ADAL 	 RID           
ADAL 	 AVAL          
ADAL 	 AVAR          
ADAL 	 AVBL          
ADAL 	 AVBR          
ADAL 	 AVDL          
ADAL 	 AVDR          
ADAL 	 AVEL          
ADAL 	 RIML          
ADAL 	 URAVL         
ADAL 	 SMDVR         
ADAR 	 ASHR          
ADAR 	 URXR          
ADAR 	 URYDR         
ADAR 	 AIBL          
ADAR 	 AIBR          
ADAR 	 RIFR          
ADAR 	 RIPR          
ADAR 	 AVJL          
ADAR 	 PVR           
ADAR 	 AVAR          
ADAR 	 AVBL          
ADAR 	 AVBR          
ADAR 	 AVDL          
ADAR 	 AVDR          
ADAR 	 AVEL          
ADAR 	 RIMR          
ADAR 	 RIVR          
ADAR 	 SMDVL         
AIML 	 ASGL          
AIML 	 ASJL          
AIML 	 ASKL          
AIML 	 CEPDL         
AIML 	 ALML          
AIML 	 URXL          
AIML 	 AIAL          
AIML 	 RIFL          
AIML 	 RMGL          
AIML 	 AVFL          
AIML 	 AVFR          
AIML 	 AVHL          
AIML 	 AVHR          
AIML 	 AVJL          
AIML 	 PVQL          
AIML 	 RID           
AIML 	 AVDL          
AIML 	 SMBVL         
AIMR 	 ADFR          
AIMR 	 ASGR          
AIMR 	 ASJR          
AIMR 	 ASKR          
AIMR 	 OLQDR         
AIMR 	 CEPVR         
AIMR 	 BDUR          
AIMR 	 URXR          
AIMR 	 AIAR          
AIMR 	 AIMR          
AIMR 	 ALA           
AIMR 	 RIFR          
AIMR 	 RMGR          
AIMR 	 AVFL          
AIMR 	 AVFR          
AIMR 	 AVHR          
AIMR 	 AVJR          
AIMR 	 PVNR          
AIMR 	 AVAR          
AIMR 	 AVDR          
AIMR 	 RMDR          
AIMR 	 HSNL          
AIMR 	 HSNR          
AINL 	 ASEL          
AINL 	 ASGR          
AINL 	 ASIL          
AINL 	 AFDR          
AINL 	 CEPVR         
AINL 	 BAGL          
AINL 	 AUAR          
AINL 	 AIAR          
AINL 	 RIBL          
AINL 	 RIBR          
AINL 	 RMFL          
AINL 	 RID           
AINL 	 RMDVL         
AINL 	 SAAVL         
AINR 	 ASEL          
AINR 	 ASER          
AINR 	 ASGL          
AINR 	 AWCL          
AINR 	 AFDL          
AINR 	 AFDR          
AINR 	 CEPDL         
AINR 	 BAGR          
AINR 	 URXL          
AINR 	 URXR          
AINR 	 AUAL          
AINR 	 AUAR          
AINR 	 AIAL          
AINR 	 AIBL          
AINR 	 AINL          
AINR 	 AINR          
AINR 	 RIBL          
AINR 	 RID           
ALA 	 ASJR          
ALA 	 RIAR          
ALA 	 AVAR          
ALA 	 AVDR          
ALA 	 AVEL          
ALA 	 AVER          
ALA 	 RMDR          
RIAL 	 CEPDL         
RIAL 	 BAGR          
RIAL 	 URXL          
RIAL 	 AQR           
RIAL 	 AIZL          
RIAL 	 RIAR          
RIAL 	 RIBL          
RIAL 	 RIR           
RIAL 	 AVAL          
RIAL 	 RIML          
RIAL 	 RIMR          
RIAL 	 RMDDL         
RIAL 	 RMDDR         
RIAL 	 RMDL          
RIAL 	 RMDR          
RIAL 	 RMDVL         
RIAL 	 RMDVR         
RIAL 	 RIVL          
RIAL 	 RIVR          
RIAL 	 SAADL         
RIAL 	 SIADL         
RIAL 	 SIAVR         
RIAL 	 SMBDR         
RIAL 	 SMDDL         
RIAL 	 SMDDR         
RIAL 	 SMDVL         
RIAL 	 SMDVR         
RIAR 	 ADFR          
RIAR 	 IL1R          
RIAR 	 CEPVL         
RIAR 	 CEPVR         
RIAR 	 AUAR          
RIAR 	 RIAL          
RIAR 	 RIAR          
RIAR 	 RIBR          
RIAR 	 AVAR          
RIAR 	 RMDDL         
RIAR 	 RMDDR         
RIAR 	 RMDL          
RIAR 	 RMDR          
RIAR 	 RMDVL         
RIAR 	 RMDVR         
RIAR 	 RIVL          
RIAR 	 RIVR          
RIAR 	 SAADR         
RIAR 	 SIADR         
RIAR 	 SIAVL         
RIAR 	 SMBDR         
RIAR 	 SMBVR         
RIAR 	 SMDDL         
RIAR 	 SMDDR         
RIAR 	 SMDVL         
RIAR 	 SMDVR         
RIAR 	 vBWML6        
RIBL 	 CEPVL         
RIBL 	 BAGR          
RIBL 	 URYDL         
RIBL 	 AUAL          
RIBL 	 AIBR          
RIBL 	 RIAL          
RIBL 	 RIGL          
RIBL 	 RIS           
RIBL 	 DVC           
RIBL 	 AVAL          
RIBL 	 AVBR          
RIBL 	 AVDR          
RIBL 	 AVEL          
RIBL 	 AVER          
RIBL 	 RIML          
RIBL 	 RMDR          
RIBL 	 SMDVR         
RIBR 	 OLLR          
RIBR 	 BAGL          
RIBR 	 URYVR         
RIBR 	 AUAR          
RIBR 	 AIBL          
RIBR 	 AIZR          
RIBR 	 AINL          
RIBR 	 RIAR          
RIBR 	 RIGR          
RIBR 	 RIH           
RIBR 	 RIS           
RIBR 	 AVAR          
RIBR 	 AVBL          
RIBR 	 AVEL          
RIBR 	 AVER          
RIBR 	 RMDVR         
RIBR 	 RMED          
RIBR 	 SMDDL         
RIBR 	 SMDVL         
RIBR 	 SMDVR         
RICL 	 ADLR          
RICL 	 OLQVL         
RICL 	 CEPDL         
RICL 	 CEPVL         
RICL 	 ADAL          
RICL 	 ADAR          
RICL 	 RICR          
RICL 	 RMFR          
RICL 	 URBR          
RICL 	 AVAL          
RICL 	 AVAR          
RICL 	 RIML          
RICL 	 RIMR          
RICL 	 RIVR          
RICL 	 SAAVL         
RICL 	 SMBDL         
RICL 	 SMBDR         
RICL 	 SMDDL         
RICL 	 SMDDR         
RICL 	 SMDVR         
RICR 	 CEPDL         
RICR 	 CEPDR         
RICR 	 AIBL          
RICR 	 AIBR          
RICR 	 AIZL          
RICR 	 ADAR          
RICR 	 RICL          
RICR 	 RMFL          
RICR 	 RMGL          
RICR 	 URBR          
RICR 	 AVKR          
RICR 	 AVAL          
RICR 	 AVAR          
RICR 	 RIML          
RICR 	 RIMR          
RICR 	 RIVL          
RICR 	 SMBDR         
RICR 	 SMDDL         
RICR 	 SMDDR         
RICR 	 SMDVL         
RICR 	 SMDVR         
RICR 	 VB01          
RIFL 	 ALML          
RIFL 	 AVHR          
RIFL 	 AVJR          
RIFL 	 PVPL          
RIFL 	 AVBL          
RIFL 	 AVBR          
RIFL 	 RIML          
RIFL 	 dBWML5        
RIFR 	 ADLR          
RIFR 	 ASHR          
RIFR 	 AWBR          
RIFR 	 CEPVR         
RIFR 	 URXR          
RIFR 	 AIZL          
RIFR 	 RIAR          
RIFR 	 RIFL          
RIFR 	 RIPR          
RIFR 	 AVFL          
RIFR 	 AVJL          
RIFR 	 AVJR          
RIFR 	 PVPR          
RIFR 	 PVCL          
RIFR 	 PVCR          
RIFR 	 AVBL          
RIFR 	 AVBR          
RIFR 	 RIMR          
RIFR 	 HSNL          
RIFR 	 HSNR          
RIGL 	 ADFL          
RIGL 	 ADLL          
RIGL 	 OLQVL         
RIGL 	 ALNL          
RIGL 	 BAGR          
RIGL 	 URXL          
RIGL 	 AIBR          
RIGL 	 AIZL          
RIGL 	 AIZR          
RIGL 	 RIBL          
RIGL 	 RIH           
RIGL 	 RIR           
RIGL 	 RMGL          
RIGL 	 AVKR          
RIGL 	 DVA           
RIGL 	 PVPL          
RIGL 	 AVEL          
RIGL 	 AVER          
RIGL 	 RMHR          
RIGR 	 AFDR          
RIGR 	 OLQVR         
RIGR 	 ALNR          
RIGR 	 BAGL          
RIGR 	 URXR          
RIGR 	 URYVR         
RIGR 	 AIBL          
RIGR 	 AIZR          
RIGR 	 RIAR          
RIGR 	 RIBR          
RIGR 	 RIR           
RIGR 	 AVKL          
RIGR 	 AVKR          
RIGR 	 DVA           
RIGR 	 DVC           
RIGR 	 PVT           
RIGR 	 AVDL          
RIGR 	 AVER          
RIGR 	 RMHL          
RIH 	 ADFR          
RIH 	 IL2L          
RIH 	 IL2R          
RIH 	 IL2VL         
RIH 	 IL2VR         
RIH 	 OLQDL         
RIH 	 OLQDR         
RIH 	 OLQVL         
RIH 	 OLQVR         
RIH 	 CEPDL         
RIH 	 CEPVL         
RIH 	 CEPVR         
RIH 	 BAGL          
RIH 	 BAGR          
RIH 	 URYVR         
RIH 	 AUAR          
RIH 	 AIYL          
RIH 	 AIYR          
RIH 	 AIZL          
RIH 	 AIZR          
RIH 	 RIAL          
RIH 	 RIAR          
RIH 	 RIBL          
RIH 	 RIBR          
RIH 	 RIPL          
RIH 	 RIPR          
RIH 	 RMER          
RIH 	 RMEV          
RIH 	 URAVR         
RIR 	 ADFL          
RIR 	 ADFR          
RIR 	 ASHL          
RIR 	 ASHR          
RIR 	 AWBR          
RIR 	 AFDR          
RIR 	 BAGR          
RIR 	 URXL          
RIR 	 URXR          
RIR 	 AQR           
RIR 	 AUAL          
RIR 	 AIZL          
RIR 	 AIZR          
RIR 	 ADAR          
RIR 	 AIMR          
RIR 	 RIAL          
RIR 	 RIAR          
RIR 	 RIGL          
RIR 	 RIGR          
RIR 	 RMGL          
RIR 	 RMGR          
RIR 	 DVA           
RIR 	 PVPL          
RIR 	 PVPR          
RIR 	 AVEL          
RIR 	 HSNL          
RIS 	 OLLR          
RIS 	 CEPDL         
RIS 	 CEPVL         
RIS 	 CEPVR         
RIS 	 URYDR         
RIS 	 URYVL         
RIS 	 URYVR         
RIS 	 RIBL          
RIS 	 RIBR          
RIS 	 RIS           
RIS 	 AVKL          
RIS 	 AVKR          
RIS 	 AVL           
RIS 	 AVEL          
RIS 	 AVER          
RIS 	 RIML          
RIS 	 RIMR          
RIS 	 RMDDL         
RIS 	 RMDDR         
RIS 	 RMDL          
RIS 	 RMDR          
RIS 	 RMEV          
RIS 	 SMDDL         
RIS 	 SMDDR         
RIS 	 SMDVL         
RIS 	 SMDVR         
RMFL 	 BAGL          
RMFL 	 RIBR          
RMFL 	 RIS           
RMFL 	 AVKL          
RMFL 	 AVKR          
RMFL 	 DVC           
RMFL 	 PVT           
RMFL 	 RIMR          
RMFL 	 RMDR          
RMFL 	 RMHL          
RMFL 	 SAAVR         
RMFL 	 SMDVL         
RMFR 	 RIH           
RMFR 	 AVKL          
RMFR 	 AVKR          
RMFR 	 DVC           
RMFR 	 RMDL          
RMFR 	 RMDR          
RMGL 	 ADLL          
RMGL 	 ASHL          
RMGL 	 CEPDL         
RMGL 	 URXL          
RMGL 	 AIBR          
RMGL 	 ADAL          
RMGL 	 AIML          
RMGL 	 RIFL          
RMGL 	 AVFR          
RMGL 	 PVPL          
RMGL 	 RID           
RMGL 	 AVAL          
RMGL 	 AVBR          
RMGL 	 AVEL          
RMGL 	 RMDDR         
RMGL 	 RMDL          
RMGL 	 RMDR          
RMGL 	 RMDVL         
RMGL 	 RMHL          
RMGL 	 RMHR          
RMGL 	 RIVR          
RMGL 	 SAADL         
RMGL 	 SIADL         
RMGL 	 SIADR         
RMGL 	 SIAVL         
RMGL 	 SIBDL         
RMGL 	 SIBVR         
RMGL 	 SMBVL         
RMGL 	 SMDDL         
RMGL 	 SMDDR         
RMGL 	 dBWML4        
RMGL 	 dBWML5        
RMGL 	 vBWML5        
RMGR 	 ASHR          
RMGR 	 IL2DR         
RMGR 	 IL2R          
RMGR 	 OLLR          
RMGR 	 ALMR          
RMGR 	 ALNR          
RMGR 	 URXR          
RMGR 	 ADER          
RMGR 	 ADAR          
RMGR 	 AIMR          
RMGR 	 RIGR          
RMGR 	 RIR           
RMGR 	 AVJL          
RMGR 	 AVAL          
RMGR 	 AVBL          
RMGR 	 AVBR          
RMGR 	 AVDL          
RMGR 	 AVER          
RMGR 	 RMDDL         
RMGR 	 RMDL          
RMGR 	 RMDR          
RMGR 	 RMDVR         
RMGR 	 SAADL         
RMGR 	 SIADL         
RMGR 	 SIAVR         
RMGR 	 SIBVL         
RMGR 	 SMBVR         
RMGR 	 dBWMR5        
RMGR 	 vBWMR8        
URBL 	 IL1L          
URBL 	 OLLL          
URBL 	 CEPDL         
URBL 	 URXL          
URBL 	 URYDL         
URBL 	 ADAL          
URBL 	 RICL          
URBL 	 RICR          
URBL 	 URBL          
URBL 	 PVR           
URBL 	 AVBL          
URBL 	 RMDDR         
URBL 	 RMHR          
URBL 	 SIADR         
URBL 	 SIAVL         
URBL 	 SIBVL         
URBL 	 SMBDR         
URBL 	 SMBVL         
URBR 	 ADLR          
URBR 	 IL1DR         
URBR 	 IL1R          
URBR 	 IL2R          
URBR 	 OLQDR         
URBR 	 OLLR          
URBR 	 CEPDR         
URBR 	 CEPVR         
URBR 	 URXR          
URBR 	 ADER          
URBR 	 ADAR          
URBR 	 RICL          
URBR 	 RICR          
URBR 	 RMGR          
URBR 	 AVBR          
URBR 	 AVDL          
URBR 	 RMDL          
URBR 	 RMDR          
URBR 	 SIADL         
URBR 	 SIAVR         
URBR 	 SIBDR         
URBR 	 SIBVR         
URBR 	 SMBDL         
URBR 	 SMBVR         
RIPL 	 OLQDR         
RIPL 	 OLQVL         
RIPL 	 RIH           
RIPL 	 RIPL          
RIPR 	 OLQDR         
RIPR 	 OLQVR         
RIPR 	 RIH           
RIPR 	 AVBR          
RIPR 	 URAVR         
AVFL 	 AIML          
AVFL 	 RIFL          
AVFL 	 RIFR          
AVFL 	 AVFR          
AVFL 	 AVG           
AVFL 	 AVHL          
AVFL 	 AVHR          
AVFL 	 AVJL          
AVFL 	 AVL           
AVFL 	 DVB           
AVFL 	 PVNL          
AVFL 	 PVQL          
AVFL 	 AVBL          
AVFL 	 AVBR          
AVFL 	 SMBVL         
AVFL 	 AS10          
AVFL 	 VB01          
AVFL 	 VB02          
AVFL 	 vBWML10       
AVFL 	 vBWML11       
AVFL 	 vBWML13       
AVFL 	 hyp           
AVFL 	 intestine     
AVFL 	 HSNL          
AVFL 	 HSNR          
AVFL 	 VC01          
AVFR 	 ASHR          
AVFR 	 PVDL          
AVFR 	 AIAL          
AVFR 	 AIML          
AVFR 	 RMGL          
AVFR 	 AVFL          
AVFR 	 AVG           
AVFR 	 AVHL          
AVFR 	 AVHR          
AVFR 	 AVJL          
AVFR 	 PVPR          
AVFR 	 PVQL          
AVFR 	 PVCR          
AVFR 	 AVAL          
AVFR 	 AVBL          
AVFR 	 AVBR          
AVFR 	 RMDDL         
AVFR 	 VA02          
AVFR 	 vBWML11       
AVFR 	 vBWML12       
AVFR 	 vBWMR10       
AVFR 	 vBWMR14       
AVFR 	 hyp           
AVFR 	 HSNL          
AVFR 	 HSNR          
AVG 	 PHAL          
AVG 	 AVFL          
AVG 	 AVG           
AVG 	 AVJL          
AVG 	 AVJR          
AVG 	 DVC           
AVG 	 PVNL          
AVG 	 PVNR          
AVG 	 PVQR          
AVG 	 PVT           
AVG 	 PVCL          
AVG 	 PVCR          
AVG 	 AVAL          
AVG 	 AVAR          
AVG 	 AVBL          
AVG 	 AVBR          
AVG 	 AVDL          
AVG 	 AVDR          
AVG 	 AVER          
AVG 	 DA08          
AVG 	 VA06          
AVG 	 VA11          
AVG 	 vBWML10       
AVG 	 vBWML11       
AVG 	 vBWML16       
AVG 	 VC01          
AVHL 	 ADFR          
AVHL 	 ASHR          
AVHL 	 AWBR          
AVHL 	 BDUR          
AVHL 	 RIFR          
AVHL 	 RIR           
AVHL 	 AVFL          
AVHL 	 AVFR          
AVHL 	 AVHR          
AVHL 	 AVJL          
AVHL 	 AVJR          
AVHL 	 PVPR          
AVHL 	 PVQR          
AVHL 	 AVAR          
AVHL 	 AVBL          
AVHL 	 AVBR          
AVHL 	 AVDL          
AVHL 	 RIMR          
AVHL 	 SABD          
AVHL 	 SMBDR         
AVHL 	 SMBVR         
AVHL 	 DD01          
AVHL 	 VD01          
AVHR 	 ADLR          
AVHR 	 ASKR          
AVHR 	 AWBL          
AVHR 	 AQR           
AVHR 	 RIGL          
AVHR 	 RIR           
AVHR 	 AVFL          
AVHR 	 AVFR          
AVHR 	 AVHL          
AVHR 	 AVJR          
AVHR 	 DVA           
AVHR 	 PVPL          
AVHR 	 AVAL          
AVHR 	 AVBL          
AVHR 	 AVBR          
AVHR 	 AVDR          
AVHR 	 SMBDL         
AVHR 	 SMBVL         
AVHR 	 vBWMR9        
AVJL 	 ASHR          
AVJL 	 AINL          
AVJL 	 RIFR          
AVJL 	 RIS           
AVJL 	 AVHL          
AVJL 	 AVJR          
AVJL 	 PVNR          
AVJL 	 PVCL          
AVJL 	 PVCR          
AVJL 	 AVAR          
AVJL 	 AVBL          
AVJL 	 AVBR          
AVJL 	 AVDL          
AVJL 	 AVEL          
AVJL 	 SABD          
AVJR 	 ALML          
AVJR 	 AVM           
AVJR 	 FLPR          
AVJR 	 AVJL          
AVJR 	 RID           
