source	target
GATA3	UCA1
SP1	RP1-80B9
E2F6	RP3-418C23
BRCA1	NCRNA00219
SMC3	RP11-3A3
SETDB1	RP13-81N3
MAX	RP11-148G20
NFKB1	RP11-67L3
HDAC2	RP11-109P14
TFAP2A	AC061992
MAX	RP11-85O21
BCL11A	SNORD24
NFYA	CTD-3080P12
RFX5	RP11-799O21
CTCF	RP11-325F22
ETS1	AP001062
RAD21	AC025284
NFYA	AC005540
CHD2	AC016999
ELK4	RNU7-27P
BRCA1	RP11-96L14
ZEB1	RP11-510N19
SRF	RP11-390F4
MAFK	RP11-705O3
MYC	RP11-31F15
ZNF143	AC144450
ZBTB7A	Y_RNA
SMC3	RP1-151B14
TRIM28	RP11-162J8
CEBPB	MIR378
SIN3A	SNORD46
FOS	RP11-167H9
CHD2	RP11-758P17
TAF1	RP11-867G23
BHLHE40	RP11-363J17
POU2F2	AC093734
BRCA1	U6
NRF1	AC004895
RFX5	RP11-212D19
MYC	XXBAC-BPG181M17
MYC	RP5-860P4
GTF2F1	RP4-613B23
EBF1	AGAP11
SIN3A	RP11-15B17
ZNF143	AC004053
BCLAF1	SNORA39
NFKB1	AC000068
CTCF	RP11-267M23
TCF4	SNORD42B
TCF12	AL353805
FOXA1	RP6-109B7
ZBTB7A	RP11-40F6
REST	AC079305
FOSL2	RP11-112J3
SP1	AC083949
FOXA1	RP11-239H6
NANOG	AL773604
TCF12	AP000688
HDAC2	MIR574
TAF7	MIR7-3
FOS	CTC-529P8
TCF4	RP11-712B9
IRF1	RP11-65N13
SMARCB1	AL132780
MAFK	RP11-745O10
PAX5	XXBAC-BPG246D15
YY1	RP4-794H19
TFAP2A	AC104654
CHD2	RP11-379J5
MYC	RP11-293N1
HNF4A	RP11-539G18
SMC3	AC015994
TCF4	MIR92B
SMC3	RP11-486O12
ATF3	KIAA0114
MYC	AL031229
FOXA2	SNORA73
BATF	AC017099
YY1	AC008592
ZNF263	RP11-1277A3
TAL1	AC004510
JUND	AC004854
TCF4	RP11-29H23
NFYB	RP11-745C15
CTCF	RP11-77G23
EBF1	RP11-230C9
CTCF	SNORA76
MXI1	RP11-656E20
FOS	RP5-930J4
SMC3	RP11-756K15
USF2	KB-173C10
HDAC2	RP5-848E13
CEBPB	RP11-778H2
GATA2	RP11-161I2
CCNT2	AC093734
EBF1	AC093415
POU2F2	RP11-274J16
MXI1	U8
RXRA	MIR1915
USF2	RP11-54A22
TAF1	AP006284
ELF1	AC073548
CHD2	AC147651
FOS	UCA1
GATA3	RP11-70C1
SPI1	RP11-68L18
CTCF	AC145285
TRIM28	RP11-136I14
CTCF	AC046143
NFKB1	RP11-573D15
STAT3	RP11-154D6
EGR1	RP4-781K5
NANOG	BX322563
E2F4	RP11-573D15
TAF1	RP11-197N18
ELF1	RP13-100B2
MAX	RP11-295B17
USF1	NCRNA00163
CHD2	AL121673
MYC	AC093732
YY1	AC103681
MYC	SNORA57
FOXA2	RP1-29C18
E2F1	U73166
ELF1	LL22NC03-102D1
E2F4	AC044802
FOS	RP3-523C21
SRF	AC135050
ZNF143	RP11-21N7
PBX3	AC093063
TCF4	RP11-877E17
CHD2	AP001062
TAL1	MIR557
NFYA	RP11-194G10
MAFK	MALAT1
SPI1	RP11-124N14
JUND	RP4-550H1
FOS	RP11-431K24
GATA2	SNOU40
TBP	AP000695
NFYA	RP11-80H5
EGR1	AC006547
MAX	CTB-147C13
ZNF143	RP11-500G22
CTCF	AP001525
SP2	RP5-1121A15
MXI1	AL590062
MAFK	VTRNA1-1
CEBPB	RP11-864I4
CTCF	RNY1
MEF2C	MIR155HG
ZNF143	MIR484
GABPA	AC069277
MAX	RP11-301L8
CTCF	AC005363
CTCF	RP11-557H15
BCL11A	RP11-509J21
MYC	RP11-890B15
HNF4G	AC074391
TAF1	RP5-1103I5
ATF3	AC019131
TAL1	RP11-712B9
ATF3	SNORD42B
CTBP2	MIR1915
ELK4	RP11-679C8
RXRA	RP11-220I1
ZNF263	AC061992
MYC	AP001432
SPI1	NOL12
CTCF	AL359540
SP1	NEAT1
E2F6	RP11-517P14
FOXA2	RP1-86D1
SP2	AC053503
CCNT2	AC013722
TAF1	AC093267
SPI1	Z98883
YY1	CTD-2021J15
TAF1	RP11-162G10
ELK4	RP11-379J5
TAL1	AC093642
FOXA1	CTC-461F20
ELK4	RP11-225L12
JUND	RP3-324O17
E2F4	RP11-789G22
FOSL1	RP11-85F14
FOS	SNORD85
FOS	RP11-340B18
TAF1	AC091062
NFKB1	RP11-101P17
EGR1	AC009336
CHD2	SNORA10
NANOG	AC073218
GATA2	RP11-154D17
STAT3	SNORD50A
REST	RNU7-27P
GABPA	RP11-550I24
NFKB1	RP4-756H11
FOSL1	RP11-443B7
HDAC2	RP11-347C18
CEBPB	RP11-184A2
SMARCC1	CTD-2035E11
USF1	RP11-283G6
EGR1	RP11-480D4
E2F6	AC008278
E2F4	RP11-460N16
FOS	RP11-452K12
RAD21	HCP5
FOS	AC103681
ZBTB33	U2
MAFK	AL121588
ETS1	RP11-498J9
SIX5	RP11-453E17
YY1	CTD-2007H13
SP1	SNORD17
CTCF	NCRNA00173
THAP1	RP11-21N7
ELF1	RP11-491H19
EGR1	AL034548
ETS1	AL139123
MAX	CTD-2061E19
CHD2	RP11-17A1
ZBTB33	RP11-325F22
MAFF	AC087203
JUND	RP11-20I20
POU2F2	KB-1615E4
TAF7	AL590365
CTCF	RP11-319G6
SP1	ZNF518A
SP1	AC005540
MAX	RP11-54O7
E2F1	RP5-930J4
SIX5	RP11-692D12
STAT3	RP11-523L1
SP1	AC026469
SP1	RP5-848E13
EP300	ST7OT1
E2F6	AC012377
HMGN3	OXR1
STAT3	AC010376
CTCF	AC006116
ZEB1	RP11-288L9
IRF3	RP11-18H7
TCF4	RP11-745C15
RFX5	AC007365
CEBPB	SNORA40
WRNIP1	DSCR9
SMC3	AC069259
FOXA1	MIR1538
STAT3	RP11-300M24
HDAC2	RP13-507I23
CTCF	RP11-452F19
ELF1	AL078611
MAX	RP11-496I9
PBX3	RP11-386B13
SETDB1	U1
FOSL1	RP11-582J16
SP1	RP11-6F2
SETDB1	RP11-356I2
CEBPB	RP11-745O10
RXRA	AF196972
ZNF143	RP1-151B14
E2F1	RP11-814P23
SMARCC2	Y_RNA
FOXA2	AC007461
EGR1	AC004012
ELF1	AC092718
RAD21	AC068538
FOXA1	U3
BATF	MIR155
STAT3	AP000477
EBF1	RP11-553L6
ESR1	AC023137
EBF1	AC025171
RAD21	AC144521
TFAP2C	RP11-282I1
ETS1	RNU11
POU2F2	AP001046
POU2F2	NCRNA00167
BCL11A	SNORD81
ZNF263	AL354733
USF2	RP11-253D19
FOXA1	RP11-117P22
USF2	MIR200B
TCF12	RP11-278L15
MAFK	AC068483
GATA1	AL138963
ESR1	RP11-526F3
SIN3A	SNORA48
SPI1	RP11-785H5
SMARCB1	YTHDF3
NRF1	RP11-148G20
EGR1	AC116351
TAF1	AC104699
STAT3	RP5-827C21
GATA2	RP11-29H23
IRF4	AC012435
CTCF	RP11-680H20
E2F1	CTC-461F20
E2F6	RP11-181G12
USF1	RP11-126L15
SMC3	RP11-343H5
NR3C1	NCRNA00093
EGR1	RP11-259O2
EBF1	TMEM210
CHD2	RP11-70L8
BHLHE40	VPS11
JUND	RP11-478K15
E2F4	U47924
ELF1	AC008392
GATA3	AL390240
CHD2	RP11-87E22
SPI1	AL844908
USF1	RP11-23P11
ZNF263	AC099552
TAL1	RP11-555J4
ATF3	RP11-323F5
MAX	MIR638
FOXA1	Y_RNA
IRF4	RP5-1096D14
TCF4	AC005104
TBP	AC093734
STAT3	RP11-345L23
JUND	RP11-533O20
FOSL1	MIR557
JUND	RP11-177H2
CEBPB	RP11-555G19
SETDB1	AL139123
MXI1	AC019131
FOSL2	RP4-753P9
RFX5	RP11-182N22
YY1	RP11-1058B10
CTCF	PADI6
EBF1	AC068831
HDAC2	NCRNA00169
NFYB	AC007365
TFAP2C	RP4-761I2
MAFF	RP11-66N11
GTF2B	RNU4-8P
E2F4	AC074391
EP300	RP11-290F20
NR2C2	RP11-453E17
CTCFL	RP13-15E13
SMC3	RP11-261E12
SMC3	RP11-95L3
E2F1	SNORD15A
ZNF143	RP11-247A12
ZEB1	RP11-230B22
YY1	AC022724
TAF1	RP11-174O3
GATA3	RN7SK
TCF4	RP4-781K5
ZNF143	U73166
NFKB1	AC133552
PBX3	AC145098
SRF	RP11-316M1
FOSL2	RP11-327P2
CTCF	AC009948
E2F1	RP11-195C7
MAX	AC069257
CTCF	SNORA7A
NRF1	AL136040
TAF1	AC009948
CHD2	AL359454
E2F6	RP11-467K18
JUN	AL121656
RXRA	AC018737
RAD21	RP11-651P23
NFKB1	RP11-1036E20
TCF4	RP1-278C19
TAL1	AL034397
GATA1	RP3-486I3
ZBTB33	RP11-466F5
TFAP2A	AC099850
NFKB1	AF213884
ZNF143	U5
BCL11A	RP1-184J9
RAD21	SNORD115-21
BCLAF1	RP11-10L7
PAX5	MIR345
RAD21	RP11-445O3
CTBP2	RP5-1121A15
SMARCC1	RP11-442N24__B
RFX5	AC108488
BCLAF1	AL354696
RAD21	RP11-1C1
ZBTB7A	RP11-814P23
SMC3	MIR484
YY1	RP5-1096D14
SRF	MIR638
EP300	RP11-50E11
MAFK	AP000266
E2F4	AL031780
EBF1	SNORD15A
BCL11A	RP11-337C18
JUND	SNR65
TBP	MIR17
STAT3	CTC-329D1
MAFK	RP13-143G15
CTCF	RP11-551L14
SPI1	RP11-142L1
GATA2	AP003498
YY1	SNORD24
TFAP2A	AC002454
ELF1	AP000474
TBP	DSCR9
GATA2	MIR1207
SIN3A	RP11-745C15
TAF1	RP5-864K19
TAF1	RP11-483A20
EBF1	LL22NC03-86G7
RAD21	AC019131
GATA1	RP11-1018N14
TCF4	RP11-265P11
TBP	AC083843
BCL3	RP11-134P9
TAF7	SNORA10
SMC3	AC026469
SRF	RP5-1091N2
STAT3	AC064875
SIX5	CEACAM20
E2F6	RP11-1C1
TBP	RP1-65J11
GATA2	RP11-276H19
IRF1	RP11-453E17
FOS	RP11-135A1
SIN3A	AC004854
FOXA2	RP11-570D4
PBX3	RP11-218M22
BCL3	AC110769
MAFK	AC016697
GTF2B	U6
SRF	RP11-550I24
E2F1	RP11-302K17
PBX3	AC106017
NR2C2	RP11-323F5
NRF1	RP1-234P15
SP1	AL035106
PAX5	AC145098
BRCA1	AC093391
RFX5	CTD-2007H13
SRF	AC012467
E2F6	AC007365
FOXA1	AC073834
E2F6	RP3-333H23
EP300	RP1-180E22
BRCA1	RP11-452K12
BHLHE40	RP11-112L6
STAT3	AC005162
BHLHE40	AC074391
ELK4	Z98883
E2F1	AC092937
HDAC2	RP11-705C15
TCF4	XXYAC-YMR12DG2
ELK4	RP5-1186N24
USF2	AC007686
MAX	RP11-26M5
RFX5	RP1-153P14
ELF1	RP13-228J13
GABPA	AL132780
BATF	HCG14
TAF7	RP11-10N23
TAF1	RP11-875O11
TBP	AC104134
PAX5	MCM3AP-AS1
SP1	AC120114
SMARCB1	AC011904
CCNT2	RP11-558N14
USF1	RP11-137L10
MXI1	AL773604
NFKB1	C1ORF97
HDAC2	RP11-453E17
SMARCB1	RP11-404E16
HNF4A	AC128709
MYC	RNU2-2
EBF1	AC005355
MAX	NCRNA00213
MAX	RP11-467K18
MYC	AC093495
GATA2	RP1-76B20
JUND	RP4-530I15
USF1	RP11-519G16
SMARCC1	CTC-286N12
SIX5	RP11-318C2
MAX	SNORD49A
RAD21	RP11-230B22
IRF1	RP11-98D18
REST	AL031229
USF2	RP1-180E22
MAFK	AC067945
SP1	NAPSB
CTCF	SNORD36A
RFX5	AC195454
SPI1	RP11-85O21
SMC3	RP11-847H18
RFX5	RP11-422J8
JUN	AC007285
ELF1	MIR33B
CCNT2	RP11-315O6
GTF2F1	MIR17
GATA1	RP6-159A1
IRF1	RP1-278C19
MEF2A	AC005682
TCF12	RP11-464E15
CTCF	RP11-3A3
ZNF263	Z97634
EGR1	MIR33B
MAX	RP11-101P17
SP1	AL590226
EP300	RP5-1050E16
MAX	RP11-804A23
NR3C1	AP000442
GTF2F1	AC002472
HDAC2	KB-1732A1
TAF7	RP11-727F15
USF1	AC078883
CTCF	RP11-394O4
JUN	XXBAC-BPG154L12
USF2	CTC-564N23
E2F6	RP11-405L18
SIN3A	SNORA13
E2F4	RP11-126L15
PAX5	NCRNA00265
YY1	RP11-464E15
SP1	AP006216
GATA3	MIR759
SPI1	U6
FOS	CTD-2021J15
ETS1	RP11-122M14
RFX5	AC017099
E2F1	RP11-265B8
MAFF	RP11-290F20
STAT3	RP11-503E24
TCF12	C1ORF211
NR2C2	MIR7-3
CEBPB	CTB-114C7
BHLHE40	RP11-297H3
ZNF263	RP11-509J21
CTCF	AC012366
JUND	RP11-18M17
GATA3	RP11-96C23
TAF7	RP11-539G18
TCF4	CTD-2021J15
MAX	RP11-30O15
MAX	AL391839
RAD21	RP11-103G8
YY1	AC112219
MAX	AC141586
JUND	AL360001
RAD21	RP1-199J3
CEBPB	AC005534
SP2	RP11-302K17
BDP1	RP11-348I14
JUND	RP11-263K19
RAD21	AP001048
YY1	AC025171
JUND	RP1-71L16
HDAC2	RP11-230C9
GTF2F1	C17ORF86
JUND	AP000318
EP300	RNY4
NRF1	RP13-941N14
ZBTB7A	RP11-864I4
TCF12	RP1-184J9
TAF1	AC012307
USF1	AC002314
CEBPB	AC103705
EBF1	SNORA26
TFAP2C	RP11-326F20
TAF1	AC099850
GATA3	AC090939
TCF12	RP11-158L12
FOSL2	Y_RNA
PAX5	SCARNA17
YY1	AL159140
JUND	AC092168
CCNT2	AC091062
POU2F2	RP11-159F24
RAD21	MIR200C
ZEB1	RP1-43E13
SMC3	AC073548
ELK4	AP000330
TCF12	AC009950
USF1	RP11-314A20
ETS1	RP11-475N22
BCL11A	AP000783
MAX	AC132872
SIN3A	SNOU13
FOXA1	AC017083
HDAC2	MIR589
SIN3A	RP11-705O3
SP2	SNORA78
E2F4	RP11-98D18
FOXA1	AC093680
ELF1	AL442203
CEBPB	RP5-1154L15
GTF2F1	RP11-418J17
CTCFL	RP11-890B15
ZNF143	RP11-211G3
REST	RP11-893F2
STAT3	RP11-169K16
GABPA	RP11-13E1
ELF1	RP13-766D20
POU2F2	RP11-442N24__B
STAT3	AC104012
MAX	AC006116
SMARCB1	AC103876
BCL3	RP11-54H7
YY1	HCG15
ZEB1	RP5-1096D14
MYC	RP11-475N22
NFYA	RP11-10L7
E2F1	RP4-726N1
PBX3	AC005540
E2F4	RP11-70L8
MAX	RP5-930J4
MYC	AC093585
EP300	RP1-278C19
EBF1	D87024
E2F1	AC093627
SRF	SNORD24
CCNT2	RP5-1120P11
TAF1	AC007405
SMARCC2	RP11-646J21
TBP	AC195454
EGR1	RP5-1070G24
GATA3	RP11-98D18
NRF1	CTD-2366F13
CCNT2	AC114730
MYC	RP11-881M11
HNF4A	AC011322
SPI1	AP000783
STAT3	RP11-631F7
ZNF263	RP11-335O13
ETS1	AC013267
EBF1	CTB-22K21
CTCFL	MIR497HG
HMGN3	AL139353
TAF1	WHAMML2
TBP	RP11-483A20
ZBTB33	AC005363
GATA2	RP11-59D5__B
MEF2C	AC022182
POU2F2	RP11-290D2
EP300	RP11-145A3
JUND	SNORA48
E2F6	RP11-431I8
ZBTB7A	RP11-77P6
MYC	RP11-12M5
ELK4	U1
JUN	RP11-115J23
BRCA1	VTRNA1-2
TCF4	RP11-192K2
MAFK	RP13-631K18
ELF1	MIR1282
ELK4	RP11-244N9
NR3C1	RP11-181D18
E2F1	AC068831
EP300	AL162590
CTBP2	RP11-402J6
TAF1	AL109938
POU2F2	RP11-225L12
ZBTB7A	RP11-465L10
HDAC2	RP11-319G6
PBX3	AC011904
MEF2C	AC067945
HMGN3	CTD-2547L16
USF1	AC008759
SPI1	VTRNA1-3
YY1	RP4-646N3
NFYA	RP11-206M11
SIN3A	MIR661
RAD21	C9ORF44
TCF4	AC079742
USF1	RP11-286H14
CTCF	AC025284
TAF1	AL078611
PBX3	RP5-1091N2
SPI1	XXBAC-BPG27H4
FOXA1	RP1-239K6
MXI1	AC062029
RAD21	RP11-382A18
EP300	AC004012
GABPA	RP11-452F19
E2F6	RP11-629N8
STAT3	NCRNA00263
RAD21	U7
RFX5	RP11-148K1
MAX	AL031229
TAF1	RP11-478K15
ELK4	RP11-316M21
ZNF143	AC090984
TBP	AC135050
YY1	AP000936
CTCF	RP11-647P12
ZNF263	RP11-896J10
PAX5	RP1-266L20
E2F4	RP1-222E13
TCF12	RP11-165I9
FOXA1	SNORD49A
YY1	SNORA73A
FOXA1	AC097724
ZNF143	RP5-931E15
MYC	MIR1181
ZBTB7A	NEAT1
STAT3	RP11-6F2
POU2F2	RP11-77P16
GABPA	AP003068
BCL3	ZNF518A
GTF2B	C20ORF203
CHD2	RP5-1024G6
CCNT2	CTA-360L10
TCF4	RP11-431K24
HMGN3	RP11-239H6
TBP	NCRNA00169
HDAC2	RP3-477M7
SP1	AC114730
E2F1	KIAA0114
ELF1	RP3-395M20
RAD21	RN7SK
TAF1	SNORD74
SMC3	NCRNA00160
CCNT2	RP11-302K17
POU2F2	AC062029
STAT3	C10ORF100
CTCF	RP11-632K5
TAF1	RP11-480D4
GABPA	AC022098
ZNF263	RP11-230B22
E2F6	RP11-162G10
SMARCC2	AC078882
SIX5	RP11-225L12
MAX	SNORA10
HDAC2	AL691432
BATF	RP11-436H11
YY1	RP11-318C2
SMC3	AC012506
EP300	RP4-575N6
EGR1	AC007365
REST	MIR422A
NFKB1	RP11-301L8
MAFF	XXBAC-BPG296P20
ZEB1	RP11-393J16
YY1	NCRNA00221
RAD21	AP001065
SIN3A	RP13-766D20
YY1	CTD-2560E9
JUND	SNORD114-16
JUND	RP11-10L7
YY1	RP4-669P10
MYC	AC013267
HDAC2	AC018737
JUN	AC016735
MAFF	U1
CEBPB	RP11-645N11
SIX5	RP11-386O9
JUND	NCRNA00265
BCL11A	AC004053
TAF1	RP11-745O10
EGR1	RP11-328N19
ELF1	AC130689
PBX3	RNU5F
SPI1	RP4-805N21
GABPA	AC010327
SMC3	CTD-2192J16
POLR3A	RP11-66D17
TFAP2C	AC023137
MAX	RP11-218M22
HNF4G	AC108676
ZNF263	RP11-544M22
FOXA2	AL356534
ELF1	AC145124
JUND	U4
MYC	RP11-17G12
STAT3	AC073283
IRF1	RP11-109P14
GABPA	RP11-814P23
SMC3	RP11-359J6
HNF4A	RP11-445K13
FOXA2	RP11-57H14
GATA2	U6ATAC
HMGN3	RP11-432J22
GATA1	RP11-253D19
FOXA1	RP11-847H18
USF2	MIR564
USF1	RP11-622K12
IRF1	CTD-3184A7
PAX5	CTD-2655K5
TAF7	AC139530
PAX5	AL691432
GATA2	AC016999
BCL11A	AC005187
FOXA1	AC034110
TBP	RP11-326J18
NANOG	AC009495
EGR1	RP1-222E13
MYC	AC109326
ELF1	RP11-734K21
EGR1	RP11-1049H7
TCF4	RP4-724E16
SMC3	RP5-1003J2
CCNT2	RP11-550I24
ZBTB33	AC093267
E2F6	RP11-796I2
MAX	RP11-88H9
BDP1	U6
TCF4	RP11-64D22
EGR1	AC134943
HDAC2	RP5-1010E17
POLR3A	RP11-745C15
IRF4	RP11-223A3
STAT3	RP3-477M7
TAF1	RP11-661A12
MAX	RP11-754B17
FOSL2	RP11-498P14
GATA1	RP3-436N22
E2F1	RP11-3B12
POU2F2	AGAP11
HDAC2	AC051649
E2F6	AC021422
HMGN3	AP000704
HNF4G	AC079613
TAF1	RP11-404E16
NFKB1	AC023906
USF1	RP11-21N7
HDAC2	AC010323
NFKB1	SNORD46
SMC3	AC025442
GATA3	SCARNA18
MYC	AC144521
GATA2	BAIAP2L1
FOXA1	RP11-478H13
CEBPB	RP11-66D17
PAX5	RP11-24C3
PAX5	CTD-2013M15
TBP	RP11-875H7
SMC3	WBSCR26
HMGN3	RP11-326F20
POU2F2	RP11-81N13
NFYA	HCG25
REST	MIR146B
NFYB	RP5-897D18
EBF1	RP11-54A4
TAF1	SNORD13
TCF12	AC022182
PAX5	RP1-151F17
TAL1	RP11-347L18
BCL3	RNU4-2
MAFK	AP002884
CEBPB	AC023128
FOXA2	CTB-49A3
EP300	MIR365-2
ZEB1	AC131097
JUND	AL158032
E2F6	NCRNA00202
MAFK	RP11-296A18
GATA3	RP11-244N9
BCLAF1	RP11-514P8
BRCA1	RP11-261E12
POU2F2	ZNF718
SIN3A	RP11-662I13
EP300	AC023115
SMC3	RP11-540D14
IRF4	AC091804
FOSL2	RP1-96H9
USF1	U5
EBF1	RP11-483H20
SIN3A	RP4-633O19__A
SP1	RP4-613B23
YY1	AC005540
POU2F2	RNU2-2
CCNT2	RP11-565H13
EGR1	AC073046
CTCF	RP5-1039K5
SMARCB1	AC078883
GATA3	MIRLET7I
CTCF	RP1-168L15
SMC3	RP11-439K3
MAX	AC004080
JUN	AC104654
GABPA	GS1-124K5
ZEB1	U6
ZNF263	AL121819
NANOG	AC006994
TAL1	AC005301
FOXA2	AP001625
SMC3	RP11-68L18
JUND	SNORA13
YY1	RP11-103G8
HDAC2	RP11-574F21
BATF	XX-C283C717
USF1	SNORD116-3
EBF1	RP11-394O4
GATA1	RP11-419K12
MAFF	RP5-1031J8
JUND	RP11-573I11
GATA2	RP11-791G22
STAT3	SNORA78
ETS1	MIR1915
NRF1	RP4-530I15
BRCA1	RP11-168J18
TFAP2A	AC096649
USF1	MIR484
RAD21	RP11-414H23
MEF2A	RP11-525A16
E2F6	RP11-430H10
POU2F2	RP11-483A20
CEBPB	RP11-478C1
SP1	RP1-234P15
PAX5	RP11-326F20
SP1	CTA-342B11
USF1	MIR648
TAF1	AL356017
ZEB1	AC090939
JUND	MIR25
CHD2	RP11-98D18
TCF4	SNORD49A
CEBPB	RP11-139J15
ZEB1	RP11-261E12
GATA2	AC068280
TAL1	RP11-177F11
E2F1	AC000068
PAX5	RP11-214F16
TBP	AC120114
ZBTB7A	CR786580
FOXA2	RP11-2C23
JUND	AL354696
SP1	AC022816
PAX5	RP11-574F11
E2F1	RP5-1096D14
TCF4	RP11-660L16
SPI1	RP11-10J21
FOS	AGAP11
NFKB1	RP4-530I15
RXRA	RP11-30E17
SUZ12	RP11-85O21
MAFF	CTC-353G13
TAF7	AC092159
TCF4	AC005726
USF2	RP11-1149M10
E2F6	RP11-634B7
NFKB1	RP11-174O3
MEF2C	CTB-57H20
NR3C1	RP11-37L2
PAX5	SCARNA18
NFYB	RP4-794H19
TBP	AP000640
CTCF	SNORD60
SIN3A	Z83851
SP1	RP11-514P8
YY1	RP1-7G5
SMC3	RP11-85M11
MYC	AC017099
CCNT2	AC010547
E2F6	AC079742
NRF1	RP11-418J17
ZNF263	RP11-545E17
SETDB1	RP11-705O3
ZEB1	RP11-490E15
MAX	RP11-39E3
SIN3A	RP11-112L6
ZNF263	AC007383
HNF4G	RP11-273B20
JUN	AC007422
ZNF263	HCG11
TBP	MIR632
MXI1	AC039056
E2F6	RP11-410N8
PAX5	AC022201
REST	AC105339
HNF4G	AC007780
TBP	RP1-71L16
GATA2	RP11-490O24
CEBPB	RP11-430C7
GABPA	CTA-221G9
PAX5	MIR1282
CHD2	RP11-867G23
RDBP	CTA-397H3
GTF2F1	RP11-135A24
TFAP2A	RP11-540D14
MYC	RP11-58H15
CTCF	AC090286
TAF7	CTD-2314I6
TBP	MIR320A
SMC3	RP11-329N22
HDAC2	RP11-351A11
TAF1	AC016700
EGR1	AC002117
EP300	RP11-81F11
TCF4	AC015994
FOXA1	RP5-937E21
ESR1	AC108676
SIX5	SNORD45C
ZNF263	AC087477
POU2F2	CTD-2192J16
E2F4	RP11-525K18
STAT1	AC093391
CEBPB	RP11-134G8
ZEB1	MIR1282
REST	RP1-293L6
TFAP2A	CTC-426B10
CTCF	AC002472
TFAP2A	RP11-162G10
REST	RP3-365O12
CEBPB	AP001422
EGR1	RP11-446H18
HDAC2	RP11-783K16
FOXA1	RP11-221N13
RXRA	AC002310
YY1	MIR137
EP300	RP11-369F10
ELF1	SNORA43
YY1	AC017099
GATA2	RP11-267A15
SPI1	AC013722
HMGN3	AC073957
GTF2F1	AL590062
TFAP2C	RP11-510N19
ELF1	NCRNA00029
MYC	OXR1
NFYB	AP005273
JUN	RP11-327L3
ETS1	AC132872
E2F4	C1ORF211
HMGN3	RP11-517P14
MAFK	RP11-3B12
PAX5	AP000721
JUND	RP11-804A23
MAFK	MIR300
ZNF263	AC002116
MAFK	AC107377
CCNT2	RP11-15B17
SP2	AC141586
ETS1	RNU7-1
GABPA	SNOU13
EGR1	AC093388
JUN	RP11-336K24
BATF	AC105344
MAFK	AC017053
MYC	AC020594
REST	RP11-278H7
PBX3	CTD-3012A18
RAD21	RP11-288L9
FOXA1	RP4-669P10
ZEB1	AC074391
IRF4	RP11-509J21
E2F4	RP5-1024G6
MYC	RP11-433J22
STAT3	AC046143
RXRA	MIR130A
TAF1	RP11-533O20
TAF1	RP11-644K8
USF2	AC002314
CCNT2	AC012467
EBF1	CTD-2547L16
RXRA	CTA-397H3
TBP	RNU7-27P
USF1	CTD-2292P10
MYC	RNU7-1
GTF2B	RP11-692D12
NFYB	RP11-495K9
CHD2	RNU4-1
IRF1	AL121928
FOS	RP11-142L1
PAX5	RP11-182N22
FOXA1	RP11-98D18
E2F6	AC099344
CTCFL	SNOU13
E2F4	HCG14
CHD2	CECR4
NR3C1	KB-1562D12
MEF2C	SNOU13
STAT3	AC005392
STAT3	RP11-622A1
CTCF	RP3-323P24
ZEB1	RP5-1039K5
RAD21	AL121936
SIX5	RP11-404E16
RAD21	AC079776
EBF1	AC068533
SMARCB1	RP11-480D4
ELF1	RP11-393J16
NR3C1	RP11-478K15
EGR1	RP5-902P8
ZNF143	RP11-114B7
POU2F2	RP11-727F15
YY1	RP5-864K19
CHD2	RP11-525K18
CEBPB	RP11-557H15
EGR1	NCRNA00263
YY1	AC051649
GATA2	RP11-286E11
TBP	AP001059
ATF3	AC093267
PAX5	RP11-727F15
HDAC2	AC004080
MXI1	RP13-15E13
YY1	HCG11
NANOG	RGSL1
TAF7	AC008781
ZNF263	RP5-1186N24
HMGN3	RP1-199J3
TAL1	AC007041
HNF4A	RP11-310H4
TFAP2C	RP11-523L1
REST	SNORD68
GABPA	RP11-126H7
MYC	RP11-6I2
MAX	RP11-236P24
USF1	MIR301B
MAX	C22ORF27
MEF2A	RP11-509J21
ZEB1	CTD-2035E11
E2F6	RP11-758P17
SMC3	RP3-510L9
CTCFL	RN7SK
CTCF	AC009299
CHD2	MIR17
NFKB1	RP11-313D6
TBP	RP4-669P10
CTCF	AC022201
TCF12	AC104801
SMARCC1	SNORA63
ZNF143	RP11-337C18
CCNT2	RP1-286D6
IRF4	RP11-169L17
SPI1	AC068831
YY1	RP11-695J4
FOXA1	CTD-2024D23
TAF1	CTD-2655K5
STAT3	RP11-613D13
TAL1	AC006445
ZEB1	SNORD35A
TRIM28	CTA-211A9
USF1	Z98883
RAD21	RP11-433A10
STAT3	SNORA1
SIX5	AP000688
HDAC2	AC008592
SIN3A	AC099344
SMARCB1	RP11-475N22
CTCF	RP11-732A19
ZBTB7A	RP11-225L12
GATA3	RP4-694B14
JUND	NCRNA00154
ZEB1	AC039056
TAF1	AC022724
SMC3	RP11-514P8
RXRA	XXBAC-BPG296P20
TCF4	RP11-727A23
YY1	RP4-761I2
CCNT2	HCG11
ZEB1	RP11-745O10
MYC	RP13-631K18
ZBTB7A	RP1-90J20
HDAC2	RP11-216N14
TCF12	RP11-18M17
RAD21	AC006947
HNF4A	RP11-629N8
ZNF263	C9ORF106
BCL11A	RP3-416J7
SREBF2	RP11-21N7
POU2F2	AC046143
MAX	RP11-517P14
ZNF263	CTD-2525J15
RAD21	HOTAIRM1
EBF1	AC099057
NFKB1	AC100748
