
WARNING from init.py: found (and ignored) 31 duplicate edges, here is some of them: 

Egfr                     drk                      
Sos                      drk                      
CkIalpha                 arm                      
CkIalpha                 ci                       
tim                      sgg                      
================================================== NH_Vinayagam.txt ==================================================
alive 3199      dead 153       maxd 10        mind 2         Hub deg 10        no. Leafs 6         swapped 3 (in) 0 (out)
alive 3199      dead 153       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3199      dead 153       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3199      dead 153       maxd 10        mind 3         Hub deg 10        no. Leafs 1831      swapped 10 (in) 0 (out)
alive 3198      dead 154       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3198      dead 154       maxd 10        mind 3         Hub deg 10        no. Leafs 1811      swapped 10 (in) 0 (out)
alive 3197      dead 155       maxd 10        mind 2         Hub deg 10        no. Leafs 5         swapped 2 (in) 1 (out)
alive 3197      dead 155       maxd 10        mind 2         Hub deg 10        no. Leafs 2         swapped 1 (in) 0 (out)
alive 3197      dead 155       maxd 10        mind 3         Hub deg 10        no. Leafs 1792      swapped 10 (in) 0 (out)
alive 3196      dead 156       maxd 10        mind 2         Hub deg 10        no. Leafs 2         swapped 1 (in) 0 (out)
alive 3196      dead 156       maxd 10        mind 3         Hub deg 10        no. Leafs 1776      swapped 10 (in) 0 (out)
alive 3195      dead 157       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3195      dead 157       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3195      dead 157       maxd 10        mind 2         Hub deg 10        no. Leafs 1         swapped 0 (in) 1 (out)
alive 3195      dead 157       maxd 9         mind 3         Hub deg 9         no. Leafs 1759      swapped 9 (in) 0 (out)
alive 3194      dead 158       maxd 9         mind 3         Hub deg 9         no. Leafs 1745      swapped 9 (in) 0 (out)
alive 3193      dead 159       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3193      dead 159       maxd 9         mind 3         Hub deg 9         no. Leafs 1730      swapped 9 (in) 0 (out)
alive 3192      dead 160       maxd 9         mind 2         Hub deg 9         no. Leafs 6         swapped 3 (in) 0 (out)
alive 3192      dead 160       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3192      dead 160       maxd 9         mind 3         Hub deg 9         no. Leafs 1716      swapped 9 (in) 0 (out)
alive 3191      dead 161       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3191      dead 161       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3191      dead 161       maxd 9         mind 3         Hub deg 9         no. Leafs 1699      swapped 9 (in) 0 (out)
alive 3190      dead 162       maxd 9         mind 2         Hub deg 9         no. Leafs 5         swapped 2 (in) 1 (out)
alive 3190      dead 162       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3190      dead 162       maxd 9         mind 3         Hub deg 9         no. Leafs 1683      swapped 9 (in) 0 (out)
alive 3189      dead 163       maxd 9         mind 3         Hub deg 9         no. Leafs 1665      swapped 9 (in) 0 (out)
alive 3188      dead 164       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3188      dead 164       maxd 9         mind 3         Hub deg 9         no. Leafs 1650      swapped 9 (in) 0 (out)
alive 3187      dead 165       maxd 9         mind 2         Hub deg 9         no. Leafs 5         swapped 2 (in) 1 (out)
alive 3187      dead 165       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3187      dead 165       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3187      dead 165       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3187      dead 165       maxd 9         mind 3         Hub deg 9         no. Leafs 1635      swapped 9 (in) 0 (out)
alive 3186      dead 166       maxd 9         mind 2         Hub deg 9         no. Leafs 4         swapped 2 (in) 0 (out)
alive 3186      dead 166       maxd 9         mind 3         Hub deg 9         no. Leafs 1619      swapped 9 (in) 0 (out)
alive 3185      dead 167       maxd 9         mind 2         Hub deg 9         no. Leafs 4         swapped 2 (in) 0 (out)
alive 3185      dead 167       maxd 9         mind 3         Hub deg 9         no. Leafs 1604      swapped 9 (in) 0 (out)
alive 3184      dead 168       maxd 9         mind 3         Hub deg 9         no. Leafs 1591      swapped 9 (in) 0 (out)
alive 3183      dead 169       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3183      dead 169       maxd 9         mind 3         Hub deg 9         no. Leafs 1577      swapped 9 (in) 0 (out)
alive 3182      dead 170       maxd 9         mind 2         Hub deg 9         no. Leafs 4         swapped 2 (in) 0 (out)
alive 3182      dead 170       maxd 9         mind 3         Hub deg 9         no. Leafs 1562      swapped 9 (in) 0 (out)
alive 3181      dead 171       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3181      dead 171       maxd 9         mind 3         Hub deg 9         no. Leafs 1548      swapped 9 (in) 0 (out)
alive 3180      dead 172       maxd 9         mind 3         Hub deg 9         no. Leafs 1536      swapped 9 (in) 0 (out)
alive 3179      dead 173       maxd 9         mind 2         Hub deg 9         no. Leafs 5         swapped 2 (in) 1 (out)
alive 3179      dead 173       maxd 9         mind 3         Hub deg 9         no. Leafs 1524      swapped 9 (in) 0 (out)
alive 3178      dead 174       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3178      dead 174       maxd 9         mind 3         Hub deg 9         no. Leafs 1513      swapped 9 (in) 0 (out)
alive 3177      dead 175       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3177      dead 175       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3177      dead 175       maxd 9         mind 3         Hub deg 9         no. Leafs 1499      swapped 9 (in) 0 (out)
alive 3176      dead 176       maxd 9         mind 2         Hub deg 9         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3176      dead 176       maxd 9         mind 3         Hub deg 9         no. Leafs 1485      swapped 9 (in) 0 (out)
alive 3175      dead 177       maxd 9         mind 2         Hub deg 9         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3175      dead 177       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3175      dead 177       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3175      dead 177       maxd 9         mind 3         Hub deg 9         no. Leafs 1470      swapped 9 (in) 0 (out)
alive 3174      dead 178       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3174      dead 178       maxd 9         mind 3         Hub deg 9         no. Leafs 1456      swapped 9 (in) 0 (out)
alive 3173      dead 179       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3173      dead 179       maxd 9         mind 3         Hub deg 9         no. Leafs 1444      swapped 9 (in) 0 (out)
alive 3172      dead 180       maxd 9         mind 2         Hub deg 9         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3173      dead 179       maxd 9         mind 1         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3173      dead 179       maxd 9         mind 2         Hub deg 9         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3173      dead 179       maxd 9         mind 3         Hub deg 9         no. Leafs 1431      swapped 9 (in) 0 (out)
alive 3172      dead 180       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3172      dead 180       maxd 9         mind 3         Hub deg 9         no. Leafs 1415      swapped 9 (in) 0 (out)
alive 3171      dead 181       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3171      dead 181       maxd 9         mind 2         Hub deg 9         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3171      dead 181       maxd 9         mind 3         Hub deg 9         no. Leafs 1401      swapped 9 (in) 0 (out)
alive 3170      dead 182       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3170      dead 182       maxd 8         mind 3         Hub deg 8         no. Leafs 1387      swapped 8 (in) 0 (out)
alive 3169      dead 183       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3169      dead 183       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3169      dead 183       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3169      dead 183       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3169      dead 183       maxd 8         mind 3         Hub deg 8         no. Leafs 1373      swapped 8 (in) 0 (out)
alive 3168      dead 184       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3168      dead 184       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3168      dead 184       maxd 8         mind 3         Hub deg 8         no. Leafs 1360      swapped 8 (in) 0 (out)
alive 3167      dead 185       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3167      dead 185       maxd 8         mind 3         Hub deg 8         no. Leafs 1346      swapped 8 (in) 0 (out)
alive 3166      dead 186       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3166      dead 186       maxd 8         mind 3         Hub deg 8         no. Leafs 1336      swapped 8 (in) 0 (out)
alive 3165      dead 187       maxd 8         mind 2         Hub deg 8         no. Leafs 4         swapped 2 (in) 0 (out)
alive 3165      dead 187       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3165      dead 187       maxd 8         mind 3         Hub deg 8         no. Leafs 1320      swapped 8 (in) 0 (out)
alive 3164      dead 188       maxd 8         mind 3         Hub deg 8         no. Leafs 1310      swapped 8 (in) 0 (out)
alive 3163      dead 189       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3163      dead 189       maxd 8         mind 3         Hub deg 8         no. Leafs 1295      swapped 8 (in) 0 (out)
alive 3162      dead 190       maxd 8         mind 2         Hub deg 8         no. Leafs 4         swapped 2 (in) 0 (out)
alive 3162      dead 190       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3162      dead 190       maxd 8         mind 3         Hub deg 8         no. Leafs 1281      swapped 8 (in) 0 (out)
alive 3161      dead 191       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3161      dead 191       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3161      dead 191       maxd 8         mind 3         Hub deg 8         no. Leafs 1268      swapped 8 (in) 0 (out)
alive 3160      dead 192       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3160      dead 192       maxd 8         mind 3         Hub deg 8         no. Leafs 1256      swapped 8 (in) 0 (out)
alive 3159      dead 193       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3159      dead 193       maxd 8         mind 3         Hub deg 8         no. Leafs 1240      swapped 8 (in) 0 (out)
alive 3158      dead 194       maxd 8         mind 3         Hub deg 8         no. Leafs 1228      swapped 8 (in) 0 (out)
alive 3157      dead 195       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3157      dead 195       maxd 8         mind 3         Hub deg 8         no. Leafs 1215      swapped 8 (in) 0 (out)
alive 3156      dead 196       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3156      dead 196       maxd 8         mind 3         Hub deg 8         no. Leafs 1200      swapped 8 (in) 0 (out)
alive 3155      dead 197       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3156      dead 196       maxd 8         mind 1         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3156      dead 196       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3156      dead 196       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3156      dead 196       maxd 8         mind 3         Hub deg 8         no. Leafs 1191      swapped 8 (in) 0 (out)
alive 3155      dead 197       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3155      dead 197       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3155      dead 197       maxd 8         mind 3         Hub deg 8         no. Leafs 1178      swapped 8 (in) 0 (out)
alive 3154      dead 198       maxd 8         mind 3         Hub deg 8         no. Leafs 1167      swapped 8 (in) 0 (out)
alive 3153      dead 199       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3153      dead 199       maxd 8         mind 3         Hub deg 8         no. Leafs 1152      swapped 8 (in) 0 (out)
alive 3152      dead 200       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3152      dead 200       maxd 8         mind 3         Hub deg 8         no. Leafs 1142      swapped 8 (in) 0 (out)
alive 3151      dead 201       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3151      dead 201       maxd 8         mind 3         Hub deg 8         no. Leafs 1130      swapped 8 (in) 0 (out)
alive 3150      dead 202       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3150      dead 202       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3150      dead 202       maxd 8         mind 3         Hub deg 8         no. Leafs 1119      swapped 8 (in) 0 (out)
alive 3149      dead 203       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3149      dead 203       maxd 8         mind 3         Hub deg 8         no. Leafs 1105      swapped 8 (in) 0 (out)
alive 3148      dead 204       maxd 8         mind 2         Hub deg 8         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3148      dead 204       maxd 8         mind 3         Hub deg 8         no. Leafs 1092      swapped 8 (in) 0 (out)
alive 3147      dead 205       maxd 8         mind 2         Hub deg 8         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3147      dead 205       maxd 8         mind 3         Hub deg 8         no. Leafs 1080      swapped 8 (in) 0 (out)
alive 3146      dead 206       maxd 8         mind 3         Hub deg 8         no. Leafs 1069      swapped 8 (in) 0 (out)
alive 3145      dead 207       maxd 8         mind 2         Hub deg 8         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3145      dead 207       maxd 8         mind 3         Hub deg 8         no. Leafs 1056      swapped 8 (in) 0 (out)
alive 3144      dead 208       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3144      dead 208       maxd 7         mind 3         Hub deg 7         no. Leafs 1045      swapped 7 (in) 0 (out)
alive 3143      dead 209       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3143      dead 209       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3143      dead 209       maxd 7         mind 3         Hub deg 7         no. Leafs 1036      swapped 7 (in) 0 (out)
alive 3142      dead 210       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3143      dead 209       maxd 7         mind 1         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3143      dead 209       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3143      dead 209       maxd 7         mind 3         Hub deg 7         no. Leafs 1025      swapped 7 (in) 0 (out)
alive 3142      dead 210       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3142      dead 210       maxd 7         mind 3         Hub deg 7         no. Leafs 1015      swapped 7 (in) 0 (out)
alive 3141      dead 211       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3141      dead 211       maxd 7         mind 3         Hub deg 7         no. Leafs 1003      swapped 7 (in) 0 (out)
alive 3140      dead 212       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3140      dead 212       maxd 7         mind 3         Hub deg 7         no. Leafs 993       swapped 7 (in) 0 (out)
alive 3139      dead 213       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3139      dead 213       maxd 7         mind 3         Hub deg 7         no. Leafs 981       swapped 7 (in) 0 (out)
alive 3138      dead 214       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3138      dead 214       maxd 7         mind 3         Hub deg 7         no. Leafs 973       swapped 7 (in) 0 (out)
alive 3137      dead 215       maxd 7         mind 3         Hub deg 7         no. Leafs 964       swapped 7 (in) 0 (out)
alive 3136      dead 216       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3136      dead 216       maxd 7         mind 3         Hub deg 7         no. Leafs 953       swapped 7 (in) 0 (out)
alive 3135      dead 217       maxd 7         mind 3         Hub deg 7         no. Leafs 945       swapped 7 (in) 0 (out)
alive 3134      dead 218       maxd 7         mind 3         Hub deg 7         no. Leafs 936       swapped 7 (in) 0 (out)
alive 3133      dead 219       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3133      dead 219       maxd 7         mind 3         Hub deg 7         no. Leafs 926       swapped 7 (in) 0 (out)
alive 3132      dead 220       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3132      dead 220       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3132      dead 220       maxd 7         mind 3         Hub deg 7         no. Leafs 915       swapped 7 (in) 0 (out)
alive 3131      dead 221       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3131      dead 221       maxd 8         mind 3         Hub deg 8         no. Leafs 905       swapped 8 (in) 0 (out)
alive 3130      dead 222       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3130      dead 222       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3130      dead 222       maxd 7         mind 3         Hub deg 7         no. Leafs 891       swapped 7 (in) 0 (out)
alive 3129      dead 223       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3129      dead 223       maxd 7         mind 3         Hub deg 7         no. Leafs 881       swapped 7 (in) 0 (out)
alive 3128      dead 224       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3128      dead 224       maxd 7         mind 3         Hub deg 7         no. Leafs 869       swapped 7 (in) 0 (out)
alive 3127      dead 225       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3127      dead 225       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3127      dead 225       maxd 7         mind 3         Hub deg 7         no. Leafs 855       swapped 7 (in) 0 (out)
alive 3126      dead 226       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3126      dead 226       maxd 7         mind 3         Hub deg 7         no. Leafs 843       swapped 7 (in) 0 (out)
alive 3125      dead 227       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3125      dead 227       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3125      dead 227       maxd 7         mind 3         Hub deg 7         no. Leafs 834       swapped 7 (in) 0 (out)
alive 3124      dead 228       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3124      dead 228       maxd 7         mind 3         Hub deg 7         no. Leafs 824       swapped 7 (in) 0 (out)
alive 3123      dead 229       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3123      dead 229       maxd 7         mind 3         Hub deg 7         no. Leafs 816       swapped 7 (in) 0 (out)
alive 3122      dead 230       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3122      dead 230       maxd 7         mind 3         Hub deg 7         no. Leafs 807       swapped 7 (in) 0 (out)
alive 3121      dead 231       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3121      dead 231       maxd 7         mind 3         Hub deg 7         no. Leafs 796       swapped 7 (in) 0 (out)
alive 3120      dead 232       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3120      dead 232       maxd 7         mind 3         Hub deg 7         no. Leafs 786       swapped 7 (in) 0 (out)
alive 3119      dead 233       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3119      dead 233       maxd 7         mind 3         Hub deg 7         no. Leafs 773       swapped 7 (in) 0 (out)
alive 3118      dead 234       maxd 7         mind 2         Hub deg 7         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3119      dead 233       maxd 7         mind 1         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3119      dead 233       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3119      dead 233       maxd 7         mind 3         Hub deg 7         no. Leafs 765       swapped 7 (in) 0 (out)
alive 3118      dead 234       maxd 7         mind 3         Hub deg 7         no. Leafs 755       swapped 7 (in) 0 (out)
alive 3117      dead 235       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3117      dead 235       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3117      dead 235       maxd 7         mind 3         Hub deg 7         no. Leafs 744       swapped 7 (in) 0 (out)
alive 3116      dead 236       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3116      dead 236       maxd 7         mind 3         Hub deg 7         no. Leafs 733       swapped 7 (in) 0 (out)
alive 3115      dead 237       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3115      dead 237       maxd 7         mind 3         Hub deg 7         no. Leafs 722       swapped 7 (in) 0 (out)
alive 3114      dead 238       maxd 7         mind 2         Hub deg 7         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3114      dead 238       maxd 7         mind 3         Hub deg 7         no. Leafs 714       swapped 7 (in) 0 (out)
alive 3113      dead 239       maxd 7         mind 3         Hub deg 7         no. Leafs 704       swapped 7 (in) 0 (out)
alive 3112      dead 240       maxd 7         mind 2         Hub deg 7         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3112      dead 240       maxd 7         mind 3         Hub deg 7         no. Leafs 694       swapped 7 (in) 0 (out)
alive 3111      dead 241       maxd 6         mind 3         Hub deg 6         no. Leafs 684       swapped 6 (in) 0 (out)
alive 3110      dead 242       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3110      dead 242       maxd 6         mind 3         Hub deg 6         no. Leafs 677       swapped 6 (in) 0 (out)
alive 3109      dead 243       maxd 6         mind 3         Hub deg 6         no. Leafs 670       swapped 6 (in) 0 (out)
alive 3108      dead 244       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3108      dead 244       maxd 6         mind 3         Hub deg 6         no. Leafs 661       swapped 6 (in) 0 (out)
alive 3107      dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 655       swapped 6 (in) 0 (out)
alive 3106      dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3106      dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 645       swapped 6 (in) 0 (out)
alive 3105      dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3105      dead 247       maxd 6         mind 3         Hub deg 6         no. Leafs 638       swapped 6 (in) 0 (out)
alive 3104      dead 248       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3104      dead 248       maxd 6         mind 3         Hub deg 6         no. Leafs 629       swapped 6 (in) 0 (out)
alive 3103      dead 249       maxd 6         mind 3         Hub deg 6         no. Leafs 621       swapped 6 (in) 0 (out)
alive 3102      dead 250       maxd 6         mind 2         Hub deg 6         no. Leafs 3         swapped 1 (in) 1 (out)
alive 3102      dead 250       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3102      dead 250       maxd 6         mind 3         Hub deg 6         no. Leafs 612       swapped 6 (in) 0 (out)
alive 3101      dead 251       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3101      dead 251       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3101      dead 251       maxd 6         mind 3         Hub deg 6         no. Leafs 601       swapped 6 (in) 0 (out)
alive 3100      dead 252       maxd 6         mind 3         Hub deg 6         no. Leafs 592       swapped 6 (in) 0 (out)
alive 3099      dead 253       maxd 6         mind 3         Hub deg 6         no. Leafs 585       swapped 6 (in) 0 (out)
alive 3098      dead 254       maxd 6         mind 3         Hub deg 6         no. Leafs 577       swapped 6 (in) 0 (out)
alive 3097      dead 255       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3097      dead 255       maxd 6         mind 3         Hub deg 6         no. Leafs 571       swapped 6 (in) 0 (out)
alive 3096      dead 256       maxd 6         mind 3         Hub deg 6         no. Leafs 562       swapped 6 (in) 0 (out)
alive 3095      dead 257       maxd 6         mind 3         Hub deg 6         no. Leafs 556       swapped 6 (in) 0 (out)
alive 3094      dead 258       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3094      dead 258       maxd 6         mind 3         Hub deg 6         no. Leafs 548       swapped 6 (in) 0 (out)
alive 3093      dead 259       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3093      dead 259       maxd 6         mind 3         Hub deg 6         no. Leafs 536       swapped 6 (in) 0 (out)
alive 3092      dead 260       maxd 6         mind 3         Hub deg 6         no. Leafs 528       swapped 6 (in) 0 (out)
alive 3091      dead 261       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3091      dead 261       maxd 6         mind 3         Hub deg 6         no. Leafs 520       swapped 6 (in) 0 (out)
alive 3090      dead 262       maxd 6         mind 3         Hub deg 6         no. Leafs 513       swapped 6 (in) 0 (out)
alive 3089      dead 263       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3089      dead 263       maxd 6         mind 3         Hub deg 6         no. Leafs 505       swapped 6 (in) 0 (out)
alive 3088      dead 264       maxd 6         mind 3         Hub deg 6         no. Leafs 499       swapped 6 (in) 0 (out)
alive 3087      dead 265       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 3087      dead 265       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 3087      dead 265       maxd 6         mind 3         Hub deg 6         no. Leafs 489       swapped 6 (in) 0 (out)
