
WARNING from init.py: found 154 self-loops, here is one of them: ('JW3352', 'JW3352')

================================================== NH_Bacteria.txt ==================================================
alive 770       dead 244       maxd 6         mind 3         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 4         Hub deg 5         no. Leafs 14        swapped 5 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 4         Hub deg 5         no. Leafs 9         swapped 4 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 6         mind 2         Hub deg 6         no. Leafs 3         swapped 1 (in) 1 (out)
alive 771       dead 243       maxd 6         mind 3         Hub deg 6         no. Leafs 4         swapped 2 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 2         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 6         mind 3         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 4         Hub deg 5         no. Leafs 23        swapped 5 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 4         Hub deg 5         no. Leafs 18        swapped 5 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 4         Hub deg 5         no. Leafs 13        swapped 5 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 8         swapped 4 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 4         Hub deg 5         no. Leafs 15        swapped 5 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 10        swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 4         Hub deg 5         no. Leafs 5         swapped 2 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 10        swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 4         Hub deg 5         no. Leafs 5         swapped 2 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 4         Hub deg 6         no. Leafs 16        swapped 6 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 10        swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 4         Hub deg 5         no. Leafs 5         swapped 2 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 4         Hub deg 6         no. Leafs 6         swapped 3 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 5         mind 2         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 6         mind 4         Hub deg 6         no. Leafs 145       swapped 6 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 4         Hub deg 6         no. Leafs 140       swapped 6 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 3         Hub deg 5         no. Leafs 4         swapped 2 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 771       dead 243       maxd 6         mind 3         Hub deg 6         no. Leafs 4         swapped 2 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 4         Hub deg 5         no. Leafs 153       swapped 5 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 4         Hub deg 5         no. Leafs 148       swapped 5 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 4         Hub deg 5         no. Leafs 143       swapped 5 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 4         Hub deg 6         no. Leafs 139       swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 4         Hub deg 6         no. Leafs 134       swapped 6 (in) 0 (out)
alive 766       dead 248       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 4         Hub deg 5         no. Leafs 147       swapped 5 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 142       swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 770       dead 244       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 2         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 771       dead 243       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 772       dead 242       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 772       dead 242       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 772       dead 242       maxd 6         mind 3         Hub deg 6         no. Leafs 5         swapped 2 (in) 1 (out)
alive 773       dead 241       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 773       dead 241       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 773       dead 241       maxd 6         mind 3         Hub deg 6         no. Leafs 3         swapped 1 (in) 1 (out)
alive 773       dead 241       maxd 6         mind 4         Hub deg 6         no. Leafs 180       swapped 6 (in) 0 (out)
alive 772       dead 242       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 772       dead 242       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 772       dead 242       maxd 6         mind 4         Hub deg 6         no. Leafs 175       swapped 5 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 771       dead 243       maxd 5         mind 4         Hub deg 5         no. Leafs 169       swapped 4 (in) 0 (out)
alive 770       dead 244       maxd 5         mind 4         Hub deg 5         no. Leafs 164       swapped 5 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 4         Hub deg 6         no. Leafs 160       swapped 6 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 4         Hub deg 6         no. Leafs 155       swapped 6 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 3         Hub deg 5         no. Leafs 5         swapped 2 (in) 1 (out)
alive 767       dead 247       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 3         Hub deg 6         no. Leafs 5         swapped 2 (in) 1 (out)
alive 769       dead 245       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 3         Hub deg 6         no. Leafs 4         swapped 2 (in) 0 (out)
alive 769       dead 245       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 769       dead 245       maxd 6         mind 4         Hub deg 6         no. Leafs 160       swapped 6 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 154       swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 768       dead 246       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 768       dead 246       maxd 5         mind 4         Hub deg 5         no. Leafs 154       swapped 5 (in) 0 (out)
alive 767       dead 247       maxd 5         mind 4         Hub deg 5         no. Leafs 149       swapped 5 (in) 0 (out)
alive 766       dead 248       maxd 5         mind 4         Hub deg 5         no. Leafs 144       swapped 4 (in) 0 (out)
alive 765       dead 249       maxd 5         mind 4         Hub deg 5         no. Leafs 139       swapped 5 (in) 0 (out)
alive 764       dead 250       maxd 5         mind 4         Hub deg 5         no. Leafs 134       swapped 5 (in) 0 (out)
alive 763       dead 251       maxd 5         mind 4         Hub deg 5         no. Leafs 129       swapped 5 (in) 0 (out)
alive 762       dead 252       maxd 5         mind 4         Hub deg 5         no. Leafs 124       swapped 5 (in) 0 (out)
alive 761       dead 253       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 761       dead 253       maxd 5         mind 4         Hub deg 5         no. Leafs 119       swapped 5 (in) 0 (out)
alive 760       dead 254       maxd 5         mind 4         Hub deg 5         no. Leafs 114       swapped 5 (in) 0 (out)
alive 759       dead 255       maxd 5         mind 4         Hub deg 5         no. Leafs 109       swapped 5 (in) 0 (out)
alive 758       dead 256       maxd 5         mind 4         Hub deg 5         no. Leafs 104       swapped 5 (in) 0 (out)
alive 757       dead 257       maxd 5         mind 4         Hub deg 5         no. Leafs 99        swapped 5 (in) 0 (out)
alive 756       dead 258       maxd 5         mind 4         Hub deg 5         no. Leafs 94        swapped 5 (in) 0 (out)
alive 755       dead 259       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 755       dead 259       maxd 5         mind 4         Hub deg 5         no. Leafs 89        swapped 5 (in) 0 (out)
alive 754       dead 260       maxd 5         mind 4         Hub deg 5         no. Leafs 84        swapped 5 (in) 0 (out)
alive 753       dead 261       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 753       dead 261       maxd 5         mind 4         Hub deg 5         no. Leafs 79        swapped 5 (in) 0 (out)
alive 752       dead 262       maxd 5         mind 3         Hub deg 5         no. Leafs 2         swapped 1 (in) 0 (out)
alive 752       dead 262       maxd 5         mind 4         Hub deg 5         no. Leafs 74        swapped 5 (in) 0 (out)
alive 751       dead 263       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 751       dead 263       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 751       dead 263       maxd 6         mind 4         Hub deg 6         no. Leafs 70        swapped 6 (in) 0 (out)
alive 750       dead 264       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 750       dead 264       maxd 6         mind 4         Hub deg 6         no. Leafs 65        swapped 6 (in) 0 (out)
alive 749       dead 265       maxd 5         mind 3         Hub deg 5         no. Leafs 3         swapped 1 (in) 1 (out)
alive 749       dead 265       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 749       dead 265       maxd 5         mind 4         Hub deg 5         no. Leafs 59        swapped 5 (in) 0 (out)
alive 748       dead 266       maxd 5         mind 4         Hub deg 5         no. Leafs 54        swapped 5 (in) 0 (out)
alive 747       dead 267       maxd 5         mind 4         Hub deg 5         no. Leafs 49        swapped 5 (in) 0 (out)
alive 746       dead 268       maxd 5         mind 4         Hub deg 5         no. Leafs 44        swapped 5 (in) 0 (out)
alive 745       dead 269       maxd 5         mind 4         Hub deg 5         no. Leafs 39        swapped 5 (in) 0 (out)
alive 744       dead 270       maxd 5         mind 4         Hub deg 5         no. Leafs 34        swapped 5 (in) 0 (out)
alive 743       dead 271       maxd 5         mind 4         Hub deg 5         no. Leafs 29        swapped 5 (in) 0 (out)
alive 742       dead 272       maxd 5         mind 4         Hub deg 5         no. Leafs 24        swapped 5 (in) 0 (out)
alive 741       dead 273       maxd 5         mind 4         Hub deg 5         no. Leafs 21        swapped 5 (in) 0 (out)
alive 740       dead 274       maxd 5         mind 3         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 741       dead 273       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 741       dead 273       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 741       dead 273       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 742       dead 272       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 742       dead 272       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 742       dead 272       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 743       dead 271       maxd 5         mind 1         Hub deg 5         no. Leafs 1         swapped 0 (in) 1 (out)
alive 743       dead 271       maxd 6         mind 2         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
alive 743       dead 271       maxd 6         mind 3         Hub deg 6         no. Leafs 1         swapped 0 (in) 1 (out)
